timestamp,open,high,low,close,volume
1597250160,1.30046,1.30046,1.29975,1.29975,2E+3,8
1597250220,1.30136,1.30136,1.3003,1.3003,1247.34743116,7
1597250280,1.30048,1.30132,1.3003,1.30132,1122.1195976,7
1597250340,1.30047,1.30047,1.29975,1.29997,1999.99999999,10
1597250400,1.30043,1.30043,1.29997,1.30016,5E+3,9
1597250700,1.30046,1.30046,1.29952,1.29952,1E+3,4
1597250820,1.30029,1.30029,1.30012,1.30012,999.99999998,6
1597250880,1.30029,1.30029,1.29953,1.29953,5E+2,3
1597250940,1.30034,1.30034,1.30012,1.30012,7.5E+2,4
1597251240,1.29973,1.29973,1.29691,1.29691,1E+4,11
1597251360,1.30071,1.30072,1.30071,1.30072,196.40245917,2
1597251420,1.2998,1.2998,1.29908,1.29908,4971.45945035,7
1597251660,1.30064,1.30074,1.30064,1.30074,321.28325322,3
1597251780,1.30073,1.30089,1.29972,1.30089,380.44985128,6
1597252440,1.30024,1.3004,1.30024,1.3004,245.13599575,2
1597252500,1.30024,1.30024,1.30024,1.30024,296.520746,3
1597252680,1.3003,1.30045,1.3003,1.30045,378.1148,2
1597252740,1.3003,1.3003,1.29928,1.29928,393.95191528,4
1597252800,1.30005,1.30005,1.30005,1.30005,180.55167108,1
1597253160,1.2999,1.2999,1.2999,1.2999,24.36553299,1
1597253220,1.2999,1.2999,1.2999,1.2999,359.184667,2
1597253280,1.3,1.3,1.3,1.3,129.04076923,1
1597254000,1.29875,1.29875,1.29872,1.29872,311.66659611,3
1597254060,1.29951,1.2997,1.29951,1.2997,234.75603957,2
1597254120,1.29892,1.29892,1.29892,1.29892,191.7788,1
1597254300,1.3,1.30001,1.3,1.30001,185.64601725,2
1597254360,1.30007,1.30007,1.30007,1.30007,187.79985035,2
1597254600,1.29932,1.29932,1.29907,1.29907,625,4
1597254660,1.30003,1.30009,1.30003,1.30009,376.56615035,4
1597254720,1.30024,1.3003,1.30024,1.3003,443.67436878,2
1597254780,1.30024,1.30036,1.30024,1.30036,543.41578373,5
1597254900,1.30039,1.30039,1.30017,1.30017,495.53009763,3
1597255020,1.30045,1.30045,1.30045,1.30045,32.16909531,1
1597255860,1.30021,1.30021,1.30021,1.30021,191.7766,1
1597256160,1.30039,1.30039,1.30039,1.30039,331.75508884,2
1597256520,1.3,1.3,1.3,1.3,122.71553845,1
1597256760,1.29922,1.29922,1.29921,1.29921,111.47284821,2
1597257480,1.2999,1.30009,1.2999,1.30009,245.26213396,3
1597257540,1.29992,1.30021,1.29992,1.29992,1204.80529291,11
1597257660,1.3,1.30024,1.3,1.30024,421.79041722,4
1597257780,1.30024,1.30024,1.30024,1.30024,154.35696556,2
1597257840,1.30024,1.30024,1.30024,1.30024,191.8089,3
1597257960,1.29923,1.29923,1.29923,1.29923,100.7641,1
1597258140,1.30007,1.30007,1.30007,1.30007,174.750294,1
1597258380,1.29993,1.29994,1.29993,1.29994,223.18205,2
1597258800,1.29968,1.29969,1.29968,1.29969,242.28665,4
1597258860,1.29969,1.29979,1.29969,1.29969,575.4092,3
1597258980,1.29969,1.30021,1.29969,1.30021,2491.47745093,18
1597259340,1.30017,1.30017,1.30017,1.30017,67.36459567,1
1597259760,1.29883,1.29883,1.29883,1.29883,64.14550018,1
1597259820,1.29973,1.29973,1.29973,1.29973,137.40919068,3
1597261500,1.29994,1.29994,1.29994,1.29994,191.8929,1
1597263420,1.29884,1.29884,1.29883,1.29883,290.90369395,2
1597264200,1.29868,1.29868,1.29867,1.29867,59.73606103,2
1597264620,1.2996,1.29999,1.2996,1.29999,912.44136512,6
1597264680,1.29885,1.30335,1.29883,1.30221,22540.96667018,50
1597264740,1.30275,1.30278,1.30187,1.30221,4525.02794399,22
1597264800,1.30331,1.30331,1.30331,1.30331,167.9685,1
1597265280,1.30264,1.30264,1.30264,1.30264,191.8192,1
1597265340,1.30264,1.30264,1.30246,1.30264,315.8463,4
1597265400,1.30265,1.30265,1.30265,1.30265,191.2899,1
1597265460,1.30264,1.30264,1.30264,1.30264,313.0485,2
1597265580,1.30248,1.30248,1.30246,1.30246,217.8905,2
1597265700,1.30263,1.30263,1.30263,1.30263,156.8136,2
1597265880,1.30263,1.30275,1.30263,1.30275,184.3624,3
1597266240,1.30314,1.30314,1.30314,1.30314,191.7994,1
1597266480,1.30251,1.30251,1.30251,1.30251,191.8125,1
1597266600,1.30275,1.30275,1.30224,1.30275,679.8014,4
1597266720,1.30292,1.30292,1.30292,1.30292,191.7772,1
1597266960,1.30308,1.30308,1.30275,1.30275,383.5078,4
1597267080,1.30248,1.30248,1.30248,1.30248,191.8406,1
1597267500,1.30248,1.30248,1.30248,1.30248,65.6069,1
1597267620,1.30248,1.30248,1.30239,1.30239,457.1692,2
1597267680,1.30331,1.30346,1.30325,1.30346,884.804,5
1597268280,1.30241,1.30241,1.30241,1.30241,15.6852,1
1597268520,1.30352,1.30353,1.30352,1.30353,307.7616,2
1597268580,1.30363,1.30363,1.30256,1.30256,376.9039,3
1597268640,1.30257,1.30257,1.30256,1.30257,273.7766,4
1597268880,1.30256,1.30692,1.30256,1.30607,46589.01044375,105
1597268940,1.30607,1.30627,1.30607,1.30627,1527.9412,5
1597269000,1.30651,1.30651,1.30651,1.30651,201.9009,2
1597269060,1.30667,1.3069,1.30661,1.30683,8875.48969489,22
1597269120,1.30683,1.30687,1.30682,1.30683,7814.08713357,27
1597269180,1.30716,1.30716,1.30716,1.30716,53.39985035,1
1597269240,1.30682,1.30682,1.30673,1.30674,262.33979999,5
1597269360,1.30715,1.30715,1.30715,1.30715,26.1053,1
1597269420,1.30716,1.30716,1.30716,1.30716,35.6699,1
1597269480,1.30705,1.30705,1.30685,1.30687,725.56086706,4
1597269540,1.30689,1.30691,1.30689,1.30689,1421.60981237,5
1597269600,1.30709,1.30709,1.30673,1.30673,2989.74720073,27
1597269660,1.30671,1.30671,1.30671,1.30671,0.00002159,1
1597269840,1.30414,1.30414,1.30414,1.30414,38.6929,1
1597269960,1.30447,1.30447,1.30424,1.30447,279.9159,3
1597270260,1.30461,1.30461,1.30461,1.30461,110.1979,2
1597270320,1.30461,1.30461,1.30461,1.30461,55.2403,1
1597270380,1.30461,1.30461,1.30461,1.30461,26.3759,1
1597270440,1.30461,1.30461,1.30461,1.30461,274.9885,4
1597270500,1.30461,1.30461,1.30461,1.30461,108.6397,2
1597270560,1.30461,1.30461,1.30461,1.30461,191.6281,1
1597270680,1.30461,1.30461,1.30441,1.30441,63.9331,2
1597270800,1.3044,1.3044,1.3044,1.3044,191.6281,1
1597271040,1.3044,1.3044,1.30422,1.30422,125.5941,2
1597271160,1.3044,1.3044,1.3044,1.3044,191.659,1
1597271280,1.3044,1.3044,1.3044,1.3044,191.6575,2
1597271400,1.30458,1.30458,1.30458,1.30458,191.631,1
1597271520,1.30458,1.30458,1.30458,1.30458,191.631,3
1597271640,1.30458,1.30458,1.30458,1.30458,191.631,2
1597271760,1.3046,1.3046,1.3046,1.3046,72.83629999,1
1597271880,1.30458,1.30458,1.30458,1.30458,191.6296,1
1597272000,1.30458,1.30458,1.30458,1.30458,191.631,3
1597272120,1.30474,1.30474,1.30474,1.30474,191.631,1
1597272240,1.30474,1.30474,1.30474,1.30474,191.609,2
1597272360,1.30474,1.30474,1.30458,1.30458,191.609,2
1597272480,1.30474,1.30474,1.30474,1.30474,191.609,1
1597272600,1.30502,1.30502,1.30502,1.30502,191.609,1
1597272780,1.30502,1.30502,1.30488,1.30488,191.5664,2
1597274040,1.30535,1.30535,1.30535,1.30535,191.7641,1
1597274400,1.30553,1.30553,1.30553,1.30553,76.40391258,1
1597274520,1.30553,1.30553,1.30553,1.30553,265.72628741,2
1597274580,1.30553,1.30553,1.30553,1.30553,191.7302,1
1597274940,1.3057,1.3057,1.3057,1.3057,191.7104,1
1597275000,1.30583,1.30583,1.30583,1.30583,63.1152216,1
1597275060,1.30568,1.30568,1.30526,1.30559,1484.7413661,6
1597275180,1.30559,1.30559,1.30533,1.30559,484.97593128,8
1597275240,1.30533,1.30542,1.30533,1.30533,668.29685442,3
1597275300,1.30542,1.30559,1.30533,1.30559,573.59202628,9
1597275360,1.30565,1.30565,1.30565,1.30565,166.0204,1
1597275480,1.30546,1.30546,1.30546,1.30546,191.4755,1
1597275600,1.30546,1.30546,1.30535,1.30535,174.6,2
1597275720,1.30559,1.30559,1.30559,1.30559,191.4843,1
1597275900,1.30559,1.30559,1.30559,1.30559,191.8629,2
1597275960,1.30559,1.30559,1.30559,1.30559,191.4843,1
1597276020,1.30758,1.30861,1.30758,1.30861,2348.80495034,8
1597276320,1.30837,1.30865,1.30837,1.30865,403.55281029,4
1597276860,1.30597,1.30597,1.30597,1.30597,18.6398415,1
1597277040,1.30565,1.30565,1.302,1.302,9.98E+3,16
1597277280,1.30614,1.30614,1.30614,1.30614,19.96,1
1597277760,1.30674,1.30674,1.30673,1.30673,85.27709895,2
1597278060,1.30735,1.30735,1.30735,1.30735,116.77775653,1
1597278120,1.30853,1.30853,1.30853,1.30853,894.44017332,2
1597279500,1.30741,1.30741,1.30741,1.30741,38.1882,1
1597279740,1.30891,1.30891,1.30891,1.30891,190.00893873,1
1597279800,1.30936,1.30951,1.30899,1.30951,9377.40662741,10
1597279860,1.30951,1.31058,1.30797,1.30797,6506.29676696,16
1597279980,1.30823,1.3083,1.30779,1.30779,304.6474,3
1597280280,1.30796,1.30796,1.30796,1.30796,61.7433,2
1597280760,1.30802,1.30802,1.30802,1.30802,191.1373,1
1597280940,1.30865,1.30865,1.30865,1.30865,191.3216,1
1597281240,1.30851,1.30851,1.30851,1.30851,191.0365,1
1597281360,1.30831,1.30831,1.30831,1.30831,20.05539999,1
1597281420,1.30831,1.30831,1.30831,1.30831,171.29839999,1
1597282800,1.30837,1.30837,1.30837,1.30837,13.3822044,1
1597283760,1.30804,1.30804,1.30804,1.30804,190.7419671,1
1597284300,1.30761,1.30761,1.30761,1.30761,410.03830246,2
1597284480,1.30755,1.30755,1.30755,1.30755,47.3464,1
1597284780,1.30722,1.30722,1.30722,1.30722,46.6755777,1
1597285380,1.30749,1.30749,1.3068,1.3068,2E+3,6
1597286400,1.30789,1.30789,1.30789,1.30789,33.4577088,1
1597286460,1.30789,1.30789,1.30775,1.30775,193.3899889,2
1597288140,1.30787,1.30787,1.30787,1.30787,45.9,1
1597288500,1.30806,1.30806,1.30806,1.30806,16.04635872,1
1597290240,1.3077,1.3077,1.3077,1.3077,191.1227,1
1597290720,1.30738,1.30738,1.30738,1.30738,15.1815,1
1597290960,1.30738,1.30738,1.30738,1.30738,134.65182272,1
1597292040,1.307,1.307,1.307,1.307,366.6727,2
1597292340,1.307,1.307,1.307,1.307,374.2176078,2
1597294860,1.307,1.307,1.307,1.307,224.1435321,1
1597295520,1.307,1.307,1.307,1.307,26.7856,1
1597296000,1.30775,1.30775,1.30775,1.30775,24.9428,1
1597296600,1.30807,1.30814,1.30775,1.30814,6966.35537792,14
1597297620,1.30705,1.30705,1.30705,1.30705,379.9,2
1597298880,1.30863,1.30863,1.30863,1.30863,21.985992,1
1597298940,1.30863,1.30863,1.30863,1.30863,13.1179,1
1597299000,1.30863,1.30863,1.30863,1.30863,312.893937,3
1597299960,1.30888,1.30888,1.30861,1.30861,434.00210784,2
1597300320,1.309,1.309,1.309,1.309,82.6469703,1
1597300560,1.309,1.309,1.309,1.309,369.96722689,3
1597301460,1.308,1.308,1.308,1.308,227.08379204,1
1597301700,1.30779,1.30779,1.30674,1.30674,3999.99996227,9
1597302120,1.30681,1.30681,1.30661,1.30661,476.7612,2
1597303380,1.30698,1.30699,1.30698,1.30699,195.91709857,2
1597303740,1.30712,1.30714,1.30712,1.30714,186.11856258,2
1597304100,1.3068,1.3068,1.3068,1.3068,179.9572478,2
1597304400,1.30799,1.308,1.30799,1.308,1826.07326681,2
1597304460,1.30782,1.30782,1.30782,1.30782,191.149,1
1597305900,1.30882,1.30882,1.30882,1.30882,123.52313534,1
1597306020,1.30763,1.30763,1.30763,1.30763,19.0570239,1
1597306320,1.30736,1.30736,1.30473,1.30473,1E+4,13
1597306500,1.30749,1.30749,1.30748,1.30748,67.92166755,2
1597306680,1.30738,1.30738,1.30738,1.30738,87.7436,1
1597306860,1.30734,1.30734,1.30734,1.30734,191.1512,1
1597306980,1.30734,1.30739,1.30734,1.30739,2230.1704,4
1597307220,1.30726,1.30726,1.30726,1.30726,123.19406775,2
1597307400,1.30703,1.30703,1.30696,1.30696,382.409,3
1597307580,1.3078,1.30785,1.3078,1.30785,3E+2,3
1597307640,1.30741,1.30741,1.30712,1.30712,5E+2,3
1597307700,1.30741,1.30741,1.3074,1.3074,90.67709859,2
1597307880,1.30731,1.30826,1.30721,1.30728,680.70637527,8
1597307940,1.30753,1.30753,1.30752,1.30752,232.82585884,3
1597308000,1.30752,1.30752,1.30735,1.30735,261.6381803,2
1597308060,1.30766,1.30766,1.30766,1.30766,52.7699,1
1597308120,1.30766,1.30807,1.30766,1.30807,442.931234,5
1597308240,1.30792,1.30792,1.30792,1.30792,169.416,1
1597308480,1.30867,1.30889,1.30867,1.30889,423.95677647,5
1597309320,1.30821,1.30821,1.30821,1.30821,87.33995306,1
1597309440,1.30838,1.3091,1.30832,1.3091,8898.9661824,18
1597309500,1.30847,1.30903,1.30847,1.30857,2096.6972,6
1597309560,1.30771,1.30771,1.3046,1.3046,29556.101796,20
1597309920,1.3072,1.3072,1.30701,1.30701,264.2576544,2
1597309980,1.3072,1.3072,1.30701,1.30701,813.1289263,4
1597310040,1.30611,1.30611,1.30611,1.30611,131.5838,1
1597310340,1.30597,1.30597,1.30597,1.30597,191.1059,1
1597310520,1.30603,1.30603,1.30603,1.30603,60.1379,1
1597310700,1.30603,1.30603,1.30603,1.30603,9E+1,1
1597310940,1.30569,1.30569,1.30569,1.30569,165.1611,1
1597311120,1.30709,1.3071,1.30709,1.3071,186.10831858,2
1597311180,1.30675,1.30675,1.30675,1.30675,129.3864,1
1597311420,1.30672,1.30672,1.30672,1.30672,382.111,4
1597312500,1.30709,1.3071,1.30709,1.3071,265.19072114,2
1597312620,1.30623,1.30623,1.30623,1.30623,73.9025,1
1597312800,1.30709,1.3071,1.30709,1.3071,146.16983522,2
1597313160,1.30639,1.30639,1.30639,1.30639,191.0708,1
1597313400,1.3071,1.3071,1.3071,1.3071,170.26118889,1
1597313520,1.3071,1.3071,1.3071,1.3071,444.89817154,1
1597313880,1.3078,1.3078,1.3078,1.3078,1E+3,16
1597313940,1.30768,1.30768,1.30768,1.30768,190.8819,1
1597314600,1.30768,1.30768,1.30768,1.30768,53.4033,1
1597315020,1.30795,1.30795,1.30795,1.30795,57.8984,1
1597315140,1.30909,1.3091,1.30909,1.3091,428.22493318,2
1597315320,1.30807,1.30807,1.30807,1.30807,190.7923,1
1597315620,1.30796,1.30796,1.30795,1.30795,297.12241768,2
1597315980,1.30909,1.3091,1.30909,1.3091,5.7E+2,2
1597316400,1.30855,1.30856,1.30793,1.30793,606.65416875,4
1597316520,1.3091,1.3091,1.3091,1.3091,32.82064013,1
1597316580,1.3091,1.3091,1.3091,1.3091,1751.63381853,1
1597317120,1.31002,1.31002,1.31002,1.31002,190.7348,1
1597317240,1.31026,1.31026,1.31026,1.31026,221.87832949,1
1597317420,1.31026,1.31026,1.31026,1.31026,778.12167051,3
1597317540,1.31067,1.31067,1.31067,1.31067,28.68326886,1
1597317600,1.30962,1.30962,1.30962,1.30962,52.9782685,1
1597317660,1.31016,1.31017,1.31016,1.31017,155.76492977,3
1597317720,1.30927,1.30927,1.30902,1.30902,228.6039,2
1597317780,1.31017,1.31155,1.31017,1.31155,2565.69746509,11
1597318380,1.30833,1.30833,1.30832,1.30832,321.98655152,3
1597318860,1.3076,1.3076,1.29668,1.29668,2.5E+4,16
1597318980,1.30716,1.30716,1.30713,1.30713,404.6396,2
1597319160,1.30748,1.30748,1.30747,1.30748,7635.4528,3
1597320420,1.30745,1.30745,1.30737,1.30737,572.7944,4
1597320540,1.3066,1.30661,1.3066,1.30661,688.0102621,5
1597320600,1.306,1.306,1.306,1.306,1533.91526354,4
1597320780,1.30694,1.30695,1.30694,1.30695,401.81077863,2
1597321200,1.30852,1.30874,1.30852,1.30874,568.6795229,4
1597321260,1.30576,1.30576,1.30576,1.30576,34.9301,1
1597323180,1.30899,1.309,1.30899,1.309,1.35E+3,2
1597323240,1.309,1.309,1.309,1.309,1703.0583204,2
1597323600,1.3075,1.3075,1.3075,1.3075,67.53206328,1
1597323660,1.31127,1.31166,1.31127,1.31166,347.08641696,3
1597323900,1.3075,1.3075,1.30709,1.3071,687.17135547,4
1597323960,1.30626,1.30626,1.30625,1.30625,267.11993715,2
1597324080,1.307,1.307,1.307,1.307,20.74246365,1
1597324440,1.30716,1.30717,1.30716,1.30717,136.34224616,2
1597324680,1.30733,1.30734,1.30733,1.30734,466.03762699,5
1597324980,1.30729,1.30729,1.30729,1.30729,11.107075,1
1597325640,1.30842,1.30842,1.30842,1.30842,27.0402,1
1597325760,1.30822,1.30822,1.30822,1.30822,87.24048018,1
1597326360,1.30869,1.30869,1.3085,1.3085,427.18296951,3
1597326780,1.3092,1.3092,1.3092,1.3092,190.5691,1
1597327620,1.30855,1.30855,1.30854,1.30854,234.2852401,2
1597327860,1.3091,1.3091,1.3091,1.3091,298,2
1597329120,1.3092,1.3092,1.30835,1.30835,704.21035148,2
1597329300,1.30838,1.30838,1.30838,1.30838,427.6426,2
1597329360,1.30909,1.3091,1.30909,1.3091,297.01981768,3
1597329660,1.30832,1.30832,1.30832,1.30832,367.0434912,1
1597329840,1.30768,1.30768,1.30755,1.30755,1217.07384762,3
1597329900,1.30752,1.30768,1.30752,1.30768,10310.98629863,5
1597329960,1.30768,1.30768,1.30768,1.30768,170.9783,1
1597330080,1.30756,1.3077,1.30756,1.3077,404.36138781,2
1597330320,1.30791,1.30791,1.30791,1.30791,190.7763,1
1597330380,1.30783,1.30783,1.30783,1.30783,364.88832646,1
1597330440,1.30783,1.30783,1.30783,1.30783,377.9134083,1
1597330800,1.30707,1.30707,1.30462,1.30697,8395,13
1597330860,1.30655,1.30655,1.30655,1.30655,439.5266,1
1597330920,1.30708,1.30745,1.30708,1.30745,876.7646,4
1597331880,1.30607,1.30607,1.30606,1.30606,382.2746,2
1597332420,1.30596,1.30596,1.30596,1.30596,396.8952,1
1597332540,1.30603,1.30603,1.30603,1.30603,125.3228,1
1597332900,1.30587,1.30587,1.30587,1.30587,13.13,1
1597334400,1.30583,1.30583,1.30555,1.30555,511.56579284,6
1597334460,1.30582,1.30582,1.30555,1.30555,2120.5403959,22
1597335480,1.30568,1.30568,1.30568,1.30568,41.2543044,2
1597335840,1.30678,1.30678,1.30678,1.30678,103.46661258,1
1597336260,1.30592,1.30592,1.30526,1.30526,1018.20161387,7
1597337520,1.30569,1.30569,1.30569,1.30569,73.01622347,1
1597339200,1.30519,1.30519,1.3051,1.3051,2.5E+2,4
1597339920,1.30535,1.30535,1.30535,1.30535,112.99434811,1
1597340340,1.3055,1.30551,1.3055,1.30551,195.5351746,2
1597340400,1.3045,1.3045,1.30449,1.30449,246.14724154,2
1597340460,1.30533,1.30533,1.30533,1.30533,18.24917836,1
1597340940,1.30593,1.30593,1.30593,1.30593,56.37461425,1
1597341060,1.30471,1.30471,1.30465,1.30465,252.3865,2
1597341120,1.30564,1.30565,1.30564,1.30565,290.82002138,2
1597341360,1.30443,1.30443,1.30334,1.30334,3517.2,9
1597344000,1.30352,1.30352,1.30352,1.30352,61.96871286,1
1597344660,1.30377,1.30378,1.30377,1.30378,224.25254707,3
1597344900,1.3032,1.3032,1.30319,1.30319,144.90252309,2
1597345020,1.3032,1.3032,1.30303,1.30303,199.19342309,3
1597345320,1.30319,1.30319,1.30319,1.30319,38.36739,1
1597345980,1.30269,1.30282,1.30269,1.30282,362.27663683,2
1597346520,1.30247,1.30247,1.30247,1.30247,38.36,2
1597346880,1.3042,1.30431,1.3042,1.30431,504.64632469,4
1597347240,1.30311,1.30311,1.30299,1.30299,308.64767654,3
1597347300,1.30311,1.30311,1.30299,1.30299,495.41262464,4
1597347360,1.3031,1.30329,1.30292,1.30299,764.5723515,6
1597347900,1.30378,1.30379,1.30378,1.30379,297.89741768,2
1597348260,1.30379,1.30379,1.30371,1.30371,1176.65452559,4
1597348440,1.30379,1.30379,1.30345,1.30345,85.7056,2
1597348680,1.30378,1.30379,1.30378,1.30379,151.13919401,2
1597349280,1.30379,1.30379,1.30379,1.30379,2282.5105,3
1597349400,1.30379,1.30379,1.30379,1.30379,60.92652957,1
1597349460,1.30432,1.30432,1.30432,1.30432,38.5797,1
1597349700,1.30432,1.30432,1.30432,1.30432,361.12851,1
1597349760,1.30515,1.30515,1.30515,1.30515,383.4575586,1
1597349880,1.30551,1.30568,1.30551,1.30568,256.17364881,2
1597349940,1.30584,1.30599,1.30584,1.30599,352.76255891,2
1597350000,1.30599,1.306,1.30599,1.306,458.89707976,2
1597350060,1.306,1.30615,1.306,1.30615,210.282,3
1597350120,1.30615,1.30643,1.30615,1.30617,4890.9988702,9
1597350180,1.30646,1.30671,1.30646,1.30671,27367.23176127,29
1597350300,1.30686,1.30686,1.30686,1.30686,89.104,1
1597350360,1.30694,1.30705,1.30556,1.30605,1315.58153396,12
1597350420,1.30587,1.30587,1.30587,1.30587,429.4599,4
1597350540,1.30657,1.30703,1.30653,1.30703,11667.16768153,16
1597350840,1.30663,1.30663,1.30581,1.30581,1149.47109413,6
1597350900,1.30649,1.30649,1.30636,1.30636,374.67279413,3
1597351200,1.30705,1.30762,1.3069,1.30762,1674.40344069,6
1597351560,1.30728,1.30728,1.307,1.30727,670.78550168,6
1597351800,1.30824,1.30835,1.30824,1.30835,84.7015,3
1597351860,1.30824,1.30863,1.30824,1.30863,237.54503214,6
1597351920,1.30836,1.30863,1.30836,1.30863,473.08625663,5
1597351980,1.30835,1.30837,1.30835,1.30837,207.76566818,6
1597352040,1.30816,1.30817,1.30816,1.30817,129.68645885,3
1597352100,1.30736,1.30836,1.30736,1.30817,469.46871735,6
1597352160,1.30737,1.30817,1.30736,1.30817,340.52586038,5
1597352400,1.30822,1.30862,1.30762,1.30861,7563.78163372,18
1597352460,1.30861,1.31239,1.30861,1.31219,52409.75746131,74
1597352520,1.31219,1.31219,1.31,1.31,19159.35284741,26
1597352580,1.3114,1.3114,1.31071,1.31071,143.14631164,4
1597352640,1.30929,1.30936,1.30912,1.30916,680.8136859,8
1597352760,1.31064,1.31064,1.30822,1.30822,307.50223364,4
1597352820,1.30775,1.30807,1.30707,1.30707,1448.79568825,6
1597353180,1.30793,1.30793,1.30706,1.30706,9.8E+2,5
1597354140,1.30751,1.30751,1.30751,1.30751,55.55,3
1597354500,1.30769,1.30769,1.30728,1.30728,998.00398,4
1597354560,1.30902,1.30903,1.30902,1.30903,249.21411768,2
1597354680,1.30805,1.30805,1.30804,1.30804,89.82035884,2
1597354740,1.3087,1.30871,1.3087,1.30871,229.61229853,2
1597354860,1.30794,1.30794,1.30793,1.30793,371.78279051,3
1597355400,1.30807,1.30807,1.30776,1.30806,541.83729783,4
1597355460,1.30806,1.30806,1.30806,1.30806,224.1953307,2
1597355700,1.30806,1.30806,1.30806,1.30806,26.76666207,1
1597355760,1.30909,1.30909,1.30909,1.30909,71.74319565,1
1597355820,1.30958,1.3096,1.30805,1.30805,641.00785107,6
1597355880,1.30901,1.30902,1.30901,1.30902,221.24242803,2
1597356000,1.30908,1.30909,1.30908,1.30909,289.27247129,2
1597356060,1.30837,1.30837,1.30836,1.30836,222.74885219,2
1597356180,1.31051,1.31051,1.31051,1.31051,53.15705884,1
1597356240,1.3084,1.3084,1.30822,1.30822,314.30948239,4
1597356300,1.30823,1.30823,1.30822,1.30822,230.53939414,2
1597356420,1.30822,1.30822,1.30822,1.30822,191.3253,1
1597356540,1.30822,1.30822,1.30822,1.30822,191.0993,1
1597356780,1.30822,1.30822,1.30797,1.30797,696.12783385,7
1597356840,1.31029,1.31029,1.31029,1.31029,491.18752337,3
1597357020,1.30993,1.30993,1.30993,1.30993,42.40264746,1
1597357080,1.30804,1.30804,1.30804,1.30804,191.3494,1
1597357140,1.30856,1.30856,1.30856,1.30856,85.11279395,2
1597357560,1.30789,1.30789,1.30789,1.30789,1E+2,2
1597357800,1.30924,1.30925,1.30924,1.30925,252.01540022,2
1597357860,1.30787,1.30787,1.30787,1.30787,85.0359074,2
1597358520,1.3078,1.3078,1.3078,1.3078,43.4516,1
1597359420,1.30812,1.30812,1.3081,1.3081,85.03593098,2
1597359840,1.30889,1.30889,1.30889,1.30889,297.87896614,1
1597359960,1.30863,1.30863,1.30863,1.30863,38.2307,1
1597360740,1.30807,1.30807,1.30807,1.30807,191.2718,2
1597360980,1.30988,1.30988,1.30988,1.30988,5E+1,1
1597361040,1.31,1.31001,1.31,1.31001,1E+2,2
1597361640,1.30798,1.30798,1.30798,1.30798,357.78693952,2
1597361880,1.30986,1.30987,1.30986,1.30987,297.6424,2
1597362420,1.31023,1.31036,1.31023,1.31036,218.0416,2
1597363380,1.30745,1.30745,1.30744,1.30745,629.8347,3
1597363500,1.30759,1.30759,1.30745,1.30758,451.98422933,8
1597365480,1.3081,1.3081,1.3081,1.3081,47.87602632,1
1597366740,1.30741,1.30741,1.30552,1.30552,1E+4,10
1597366800,1.30719,1.30719,1.30443,1.30443,1E+4,11
1597367640,1.30728,1.30728,1.3071,1.3071,214.4697,2
1597368000,1.3071,1.3071,1.3071,1.3071,118.12747243,4
1597371960,1.30717,1.30717,1.30717,1.30717,70.73800653,2
1597372320,1.3069,1.3069,1.3069,1.3069,15.021963,1
1597374060,1.30682,1.30682,1.30682,1.30682,13.516,1
1597380780,1.30704,1.30704,1.30704,1.30704,23,1
1597381620,1.30686,1.30686,1.30646,1.30646,988.90656707,4
1597382760,1.30724,1.30724,1.30724,1.30724,191.3743,1
1597384920,1.30765,1.30765,1.30765,1.30765,191.2879,1
1597384980,1.30778,1.30778,1.30778,1.30778,382.5334,6
1597386060,1.30831,1.30831,1.30803,1.30831,568.2046974,4
1597386660,1.30749,1.30749,1.30742,1.30742,4E+2,4
1597387680,1.30744,1.30746,1.30744,1.30746,1255.6311987,7
1597387860,1.30773,1.30773,1.30773,1.30773,367.5137,2
1597387920,1.30862,1.30951,1.30843,1.30914,4013.01985392,9
1597388100,1.30843,1.30843,1.30843,1.30843,46.8838,2
1597388520,1.30721,1.30721,1.30721,1.30721,999.99992232,1
1597388640,1.3079,1.3079,1.30783,1.30783,654.63057012,5
1597388760,1.30718,1.30884,1.30718,1.30882,5594.32660228,8
1597388820,1.30789,1.30789,1.30778,1.30778,1575.289,2
1597388880,1.30782,1.30782,1.30782,1.30782,4270.0218,1
1597389000,1.30783,1.30783,1.30782,1.30782,1393.86,3
1597389060,1.30722,1.30722,1.30694,1.30712,1393.1793155,4
1597389360,1.30636,1.30636,1.30636,1.30636,2005.638,2
1597389540,1.30779,1.30779,1.30779,1.30779,191.3267,1
1597389720,1.30756,1.30756,1.30755,1.30755,92.18218969,2
1597389780,1.30724,1.30724,1.30724,1.30724,191.4007,1
1597390140,1.30685,1.30685,1.30685,1.30685,22.8355,1
1597390260,1.30818,1.30824,1.30818,1.30824,413.50868862,2
1597390320,1.30708,1.30708,1.30708,1.30708,15.2216631,1
1597391100,1.30803,1.30803,1.30803,1.30803,150.82039401,1
1597391280,1.30882,1.30882,1.30882,1.30882,75,1
1597391460,1.30854,1.30854,1.30854,1.30854,1E+2,1
1597392600,1.30779,1.30779,1.30778,1.30778,266.2367,3
1597392960,1.30695,1.30695,1.30695,1.30695,146.2055481,1
1597393980,1.30662,1.30662,1.30614,1.30614,998.00392419,4
1597394040,1.30664,1.30664,1.30664,1.30664,29.27600563,1
1597394460,1.30666,1.30666,1.30666,1.30666,191.3135,1
